"date","outlet","smooth_mean","smooth_lower","smooth_upper","smooth_neg_mean","smooth_neg_lower","smooth_neg_upper"
2024-12-30,"ABC News",-8.2696,-8.2696,-8.2696,13.4991,13.4991,13.4991
2024-12-30,"Bloomberg",-11.4104,-11.4104,-11.4104,22.9263,22.9263,22.9263
2024-12-30,"CBS News",-10.5574,-10.5574,-10.5574,13.9439,13.9439,13.9439
2024-12-30,"CNN",-9.6694,-9.6694,-9.6694,14.8455,14.8455,14.8455
2024-12-30,"Fox News",-2.4853,-2.4853,-2.4853,13.4318,13.4318,13.4318
2024-12-30,"Los Angeles Times",-18.1528,-18.1528,-18.1528,22.6136,22.6136,22.6136
2024-12-30,"NBC News",-8.6994,-8.6994,-8.6994,15.1451,15.1451,15.1451
2024-12-30,"NPR",-13.0961,-13.0961,-13.0961,17.1132,17.1132,17.1132
2024-12-30,"New York Times",-12.8744,-12.8744,-12.8744,19.0969,19.0969,19.0969
2024-12-30,"Reuters",-6.1962,-6.1962,-6.1962,17.0631,17.0631,17.0631
2024-12-30,"USA Today",-6.6686,-6.6686,-6.6686,13.7062,13.7062,13.7062
2025-01-06,"ABC News",-9.1099,-9.1099,-9.1099,14.3867,14.3867,14.3867
2025-01-06,"Bloomberg",-11.5779,-11.5779,-11.5779,22.777,22.777,22.777
2025-01-06,"CBS News",-10.9871,-10.9871,-10.9871,14.4079,14.4079,14.4079
2025-01-06,"CNN",-10.8859,-10.8859,-10.8859,16.04,16.04,16.04
2025-01-06,"Fox News",-2.6284,-2.6284,-2.6284,13.5913,13.5913,13.5913
2025-01-06,"Los Angeles Times",-18.6729,-18.6729,-18.6729,23.3434,23.3434,23.3434
2025-01-06,"NBC News",-9.8625,-9.8625,-9.8625,16.0153,16.0153,16.0153
2025-01-06,"NPR",-14.2375,-14.2375,-14.2375,18.3882,18.3882,18.3882
2025-01-06,"New York Times",-13.5062,-13.5062,-13.5062,19.9144,19.9144,19.9144
2025-01-06,"Reuters",-6.7144,-6.7144,-6.7144,17.3814,17.3814,17.3814
2025-01-06,"USA Today",-7.9289,-7.9289,-7.9289,14.8807,14.8807,14.8807
2025-01-13,"ABC News",-9.9077,-9.9077,-9.9077,15.2324,15.2324,15.2324
2025-01-13,"Bloomberg",-11.7662,-11.7662,-11.7662,22.6169,22.6169,22.6169
2025-01-13,"CBS News",-11.4087,-11.4087,-11.4087,14.8655,14.8655,14.8655
2025-01-13,"CNN",-12.0981,-12.0981,-12.0981,17.234,17.234,17.234
2025-01-13,"Fox News",-2.8541,-2.8541,-2.8541,13.7874,13.7874,13.7874
2025-01-13,"Los Angeles Times",-19.0874,-19.0874,-19.0874,23.9666,23.9666,23.9666
2025-01-13,"NBC News",-11.0274,-11.0274,-11.0274,16.889,16.889,16.889
2025-01-13,"NPR",-15.3575,-15.3575,-15.3575,19.6191,19.6191,19.6191
2025-01-13,"New York Times",-14.1507,-14.1507,-14.1507,20.7088,20.7088,20.7088
2025-01-13,"Reuters",-7.2426,-7.2426,-7.2426,17.7089,17.7089,17.7089
2025-01-13,"USA Today",-9.1773,-9.1773,-9.1773,16.03,16.03,16.03
2025-01-20,"ABC News",-10.6803,-10.6803,-10.6803,16.0532,16.0532,16.0532
2025-01-20,"Bloomberg",-11.973,-11.973,-11.973,22.4519,22.4519,22.4519
2025-01-20,"CBS News",-11.7851,-11.7851,-11.7851,15.2789,15.2789,15.2789
2025-01-20,"CNN",-13.282,-13.282,-13.282,18.3996,18.3996,18.3996
2025-01-20,"Fox News",-3.0906,-3.0906,-3.0906,13.98,13.98,13.98
2025-01-20,"Los Angeles Times",-19.4265,-19.4265,-19.4265,24.5305,24.5305,24.5305
2025-01-20,"NBC News",-12.1455,-12.1455,-12.1455,17.7402,17.7402,17.7402
2025-01-20,"NPR",-16.4605,-16.4605,-16.4605,20.8265,20.8265,20.8265
2025-01-20,"New York Times",-14.7508,-14.7508,-14.7508,21.4528,21.4528,21.4528
2025-01-20,"Reuters",-7.7618,-7.7618,-7.7618,18.0255,18.0255,18.0255
2025-01-20,"USA Today",-10.4055,-10.4055,-10.4055,17.151,17.151,17.151
2025-01-27,"ABC News",-11.4027,-11.4027,-11.4027,16.8408,16.8408,16.8408
2025-01-27,"Bloomberg",-12.1363,-12.1363,-12.1363,22.2852,22.2852,22.2852
2025-01-27,"CBS News",-12.1707,-12.1707,-12.1707,15.696,15.696,15.696
2025-01-27,"CNN",-14.4663,-14.4663,-14.4663,19.5626,19.5626,19.5626
2025-01-27,"Fox News",-3.3937,-3.3937,-3.3937,14.1985,14.1985,14.1985
2025-01-27,"Los Angeles Times",-19.7084,-19.7084,-19.7084,25.0141,25.0141,25.0141
2025-01-27,"NBC News",-13.2689,-13.2689,-13.2689,18.5865,18.5865,18.5865
2025-01-27,"NPR",-17.542,-17.542,-17.542,21.9883,21.9883,21.9883
2025-01-27,"New York Times",-15.3575,-15.3575,-15.3575,22.1714,22.1714,22.1714
2025-01-27,"Reuters",-8.2939,-8.2939,-8.2939,18.3509,18.3509,18.3509
2025-01-27,"USA Today",-11.6213,-11.6213,-11.6213,18.247,18.247,18.247
2025-02-03,"ABC News",-12.0776,-12.0776,-12.0776,17.577,17.577,17.577
2025-02-03,"Bloomberg",-12.3669,-12.3669,-12.3669,22.1151,22.1151,22.1151
2025-02-03,"CBS News",-12.5751,-12.5751,-12.5751,16.1126,16.1126,16.1126
2025-02-03,"CNN",-15.6602,-15.6602,-15.6602,20.7092,20.7092,20.7092
2025-02-03,"Fox News",-3.5982,-3.5982,-3.5982,14.3428,14.3428,14.3428
2025-02-03,"Los Angeles Times",-20.1005,-20.1005,-20.1005,25.5963,25.5963,25.5963
2025-02-03,"NBC News",-14.3607,-14.3607,-14.3607,19.3887,19.3887,19.3887
2025-02-03,"NPR",-18.6306,-18.6306,-18.6306,23.187,23.187,23.187
2025-02-03,"New York Times",-15.9153,-15.9153,-15.9153,22.8773,22.8773,22.8773
2025-02-03,"Reuters",-8.8298,-8.8298,-8.8298,18.6656,18.6656,18.6656
2025-02-03,"USA Today",-12.8224,-12.8224,-12.8224,19.3324,19.3324,19.3324
2025-02-10,"ABC News",-12.6999,-12.6999,-12.6999,18.2444,18.2444,18.2444
2025-02-10,"Bloomberg",-12.7157,-12.7157,-12.7157,21.9956,21.9956,21.9956
2025-02-10,"CBS News",-13.0084,-13.0084,-13.0084,16.5475,16.5475,16.5475
2025-02-10,"CNN",-16.8596,-16.8596,-16.8596,21.8552,21.8552,21.8552
2025-02-10,"Fox News",-4.032,-4.032,-4.032,14.5958,14.5958,14.5958
2025-02-10,"Los Angeles Times",-20.3059,-20.3059,-20.3059,25.9211,25.9211,25.9211
2025-02-10,"NBC News",-15.4746,-15.4746,-15.4746,20.1901,20.1901,20.1901
2025-02-10,"NPR",-19.6453,-19.6453,-19.6453,24.2289,24.2289,24.2289
2025-02-10,"New York Times",-16.5206,-16.5206,-16.5206,23.522,23.522,23.522
2025-02-10,"Reuters",-9.4167,-9.4167,-9.4167,19.0155,19.0155,19.0155
2025-02-10,"USA Today",-13.9923,-13.9923,-13.9923,20.3456,20.3456,20.3456
2025-02-17,"ABC News",-13.1283,-13.1283,-13.1283,18.7096,18.7096,18.7096
2025-02-17,"Bloomberg",-13.0528,-13.0528,-13.0528,21.8759,21.8759,21.8759
2025-02-17,"CBS News",-13.5902,-13.5902,-13.5902,17.1126,17.1126,17.1126
2025-02-17,"CNN",-18.0327,-18.0327,-18.0327,22.9266,22.9266,22.9266
2025-02-17,"Fox News",-4.9164,-4.9164,-4.9164,15.1026,15.1026,15.1026
2025-02-17,"Los Angeles Times",-20.1669,-20.1669,-20.1669,25.7505,25.7505,25.7505
2025-02-17,"NBC News",-16.4414,-16.4414,-16.4414,20.8501,20.8501,20.8501
2025-02-17,"NPR",-20.4849,-20.4849,-20.4849,24.9561,24.9561,24.9561
2025-02-17,"New York Times",-17.3111,-17.3111,-17.3111,24.1131,24.1131,24.1131
2025-02-17,"Reuters",-10.1743,-10.1743,-10.1743,19.4346,19.4346,19.4346
2025-02-17,"USA Today",-15.1184,-15.1184,-15.1184,21.2192,21.2192,21.2192
2025-02-24,"ABC News",-13.4562,-13.4562,-13.4562,19.0304,19.0304,19.0304
2025-02-24,"Bloomberg",-13.4152,-13.4152,-13.4152,21.8308,21.8308,21.8308
2025-02-24,"CBS News",-14.0632,-14.0632,-14.0632,17.5486,17.5486,17.5486
2025-02-24,"CNN",-19.0341,-19.0341,-19.0341,23.7728,23.7728,23.7728
2025-02-24,"Fox News",-5.8573,-5.8573,-5.8573,15.6155,15.6155,15.6155
2025-02-24,"Los Angeles Times",-19.8177,-19.8177,-19.8177,25.3489,25.3489,25.3489
2025-02-24,"NBC News",-16.9607,-16.9607,-16.9607,21.1893,21.1893,21.1893
2025-02-24,"NPR",-21.1766,-21.1766,-21.1766,25.5253,25.5253,25.5253
2025-02-24,"New York Times",-17.9704,-17.9704,-17.9704,24.4892,24.4892,24.4892
2025-02-24,"Reuters",-10.9707,-10.9707,-10.9707,19.8111,19.8111,19.8111
2025-02-24,"USA Today",-16.1645,-16.1645,-16.1645,21.9561,21.9561,21.9561
2025-03-03,"ABC News",-13.6088,-13.6088,-13.6088,19.1096,19.1096,19.1096
2025-03-03,"Bloomberg",-13.7059,-13.7059,-13.7059,21.9454,21.9454,21.9454
2025-03-03,"CBS News",-14.1718,-14.1718,-14.1718,17.6959,17.6959,17.6959
2025-03-03,"CNN",-19.8,-19.8,-19.8,24.4444,24.4444,24.4444
2025-03-03,"Fox News",-6.7687,-6.7687,-6.7687,16.1106,16.1106,16.1106
2025-03-03,"Los Angeles Times",-19.4505,-19.4505,-19.4505,25.0262,25.0262,25.0262
2025-03-03,"NBC News",-17.3489,-17.3489,-17.3489,21.4891,21.4891,21.4891
2025-03-03,"NPR",-21.7177,-21.7177,-21.7177,26.0223,26.0223,26.0223
2025-03-03,"New York Times",-18.6317,-18.6317,-18.6317,24.8239,24.8239,24.8239
2025-03-03,"Reuters",-11.4509,-11.4509,-11.4509,20.1238,20.1238,20.1238
2025-03-03,"USA Today",-17.1335,-17.1335,-17.1335,22.645,22.645,22.645
2025-03-10,"ABC News",-13.514,-13.514,-13.514,19.0079,19.0079,19.0079
2025-03-10,"Bloomberg",-13.8693,-13.8693,-13.8693,22.1389,22.1389,22.1389
2025-03-10,"CBS News",-14.1906,-14.1906,-14.1906,17.7695,17.7695,17.7695
2025-03-10,"CNN",-20.4592,-20.4592,-20.4592,24.9611,24.9611,24.9611
2025-03-10,"Fox News",-7.5631,-7.5631,-7.5631,16.555,16.555,16.555
2025-03-10,"Los Angeles Times",-19.4645,-19.4645,-19.4645,25.0461,25.0461,25.0461
2025-03-10,"NBC News",-17.4238,-17.4238,-17.4238,21.5779,21.5779,21.5779
2025-03-10,"NPR",-22.0909,-22.0909,-22.0909,26.4401,26.4401,26.4401
2025-03-10,"New York Times",-19.407,-19.407,-19.407,25.2489,25.2489,25.2489
2025-03-10,"Reuters",-11.7894,-11.7894,-11.7894,20.4011,20.4011,20.4011
2025-03-10,"USA Today",-18.0376,-18.0376,-18.0376,23.2869,23.2869,23.2869
2025-03-17,"ABC News",-13.4285,-13.4285,-13.4285,18.9584,18.9584,18.9584
2025-03-17,"Bloomberg",-14.0105,-14.0105,-14.0105,22.5573,22.5573,22.5573
2025-03-17,"CBS News",-14.1588,-14.1588,-14.1588,17.749,17.749,17.749
2025-03-17,"CNN",-20.915,-20.915,-20.915,25.2012,25.2012,25.2012
2025-03-17,"Fox News",-8.2702,-8.2702,-8.2702,16.8511,16.8511,16.8511
2025-03-17,"Los Angeles Times",-19.7681,-19.7681,-19.7681,25.2897,25.2897,25.2897
2025-03-17,"NBC News",-17.2005,-17.2005,-17.2005,21.4497,21.4497,21.4497
2025-03-17,"NPR",-22.303,-22.303,-22.303,26.6546,26.6546,26.6546
2025-03-17,"New York Times",-19.9862,-19.9862,-19.9862,25.4695,25.4695,25.4695
2025-03-17,"Reuters",-11.8154,-11.8154,-11.8154,20.5201,20.5201,20.5201
2025-03-17,"USA Today",-18.6815,-18.6815,-18.6815,23.6514,23.6514,23.6514
2025-03-24,"ABC News",-13.2878,-13.2878,-13.2878,18.8522,18.8522,18.8522
2025-03-24,"Bloomberg",-14.021,-14.021,-14.021,22.8875,22.8875,22.8875
2025-03-24,"CBS News",-14.0952,-14.0952,-14.0952,17.7102,17.7102,17.7102
2025-03-24,"CNN",-21.1721,-21.1721,-21.1721,25.2264,25.2264,25.2264
2025-03-24,"Fox News",-8.7901,-8.7901,-8.7901,17.0457,17.0457,17.0457
2025-03-24,"Los Angeles Times",-20.1192,-20.1192,-20.1192,25.5606,25.5606,25.5606
2025-03-24,"NBC News",-16.7283,-16.7283,-16.7283,21.0759,21.0759,21.0759
2025-03-24,"NPR",-22.3455,-22.3455,-22.3455,26.7416,26.7416,26.7416
2025-03-24,"New York Times",-20.3652,-20.3652,-20.3652,25.5746,25.5746,25.5746
2025-03-24,"Reuters",-11.8153,-11.8153,-11.8153,20.5856,20.5856,20.5856
2025-03-24,"USA Today",-19.0931,-19.0931,-19.0931,23.9159,23.9159,23.9159
2025-03-31,"ABC News",-13.1863,-13.1863,-13.1863,18.8453,18.8453,18.8453
2025-03-31,"Bloomberg",-13.7261,-13.7261,-13.7261,22.987,22.987,22.987
2025-03-31,"CBS News",-13.8282,-13.8282,-13.8282,17.5263,17.5263,17.5263
2025-03-31,"CNN",-21.0965,-21.0965,-21.0965,25.0197,25.0197,25.0197
2025-03-31,"Fox News",-9.0488,-9.0488,-9.0488,17.0678,17.0678,17.0678
2025-03-31,"Los Angeles Times",-20.5391,-20.5391,-20.5391,25.9808,25.9808,25.9808
2025-03-31,"NBC News",-16.1821,-16.1821,-16.1821,20.5972,20.5972,20.5972
2025-03-31,"NPR",-22.2575,-22.2575,-22.2575,26.7537,26.7537,26.7537
2025-03-31,"New York Times",-20.5111,-20.5111,-20.5111,25.5434,25.5434,25.5434
2025-03-31,"Reuters",-11.4225,-11.4225,-11.4225,20.5014,20.5014,20.5014
2025-03-31,"USA Today",-19.1477,-19.1477,-19.1477,23.9909,23.9909,23.9909
2025-04-07,"ABC News",-13.2017,-13.2017,-13.2017,18.8759,18.8759,18.8759
2025-04-07,"Bloomberg",-13.2328,-13.2328,-13.2328,22.9897,22.9897,22.9897
2025-04-07,"CBS News",-13.4301,-13.4301,-13.4301,17.2758,17.2758,17.2758
2025-04-07,"CNN",-20.7512,-20.7512,-20.7512,24.6963,24.6963,24.6963
2025-04-07,"Fox News",-9.1011,-9.1011,-9.1011,17.0869,17.0869,17.0869
2025-04-07,"Los Angeles Times",-20.9445,-20.9445,-20.9445,26.4999,26.4999,26.4999
2025-04-07,"NBC News",-15.6626,-15.6626,-15.6626,20.085,20.085,20.085
2025-04-07,"NPR",-22.0614,-22.0614,-22.0614,26.7261,26.7261,26.7261
2025-04-07,"New York Times",-20.5367,-20.5367,-20.5367,25.5215,25.5215,25.5215
2025-04-07,"Reuters",-10.8904,-10.8904,-10.8904,20.3105,20.3105,20.3105
2025-04-07,"USA Today",-19.0011,-19.0011,-19.0011,24.0311,24.0311,24.0311
2025-04-14,"ABC News",-13.2867,-13.2867,-13.2867,19.0231,19.0231,19.0231
2025-04-14,"Bloomberg",-12.6782,-12.6782,-12.6782,22.7997,22.7997,22.7997
2025-04-14,"CBS News",-12.875,-12.875,-12.875,16.8808,16.8808,16.8808
2025-04-14,"CNN",-20.1463,-20.1463,-20.1463,24.2226,24.2226,24.2226
2025-04-14,"Fox News",-8.9998,-8.9998,-8.9998,17.0167,17.0167,17.0167
2025-04-14,"Los Angeles Times",-21.285,-21.285,-21.285,26.9954,26.9954,26.9954
2025-04-14,"NBC News",-14.9887,-14.9887,-14.9887,19.4572,19.4572,19.4572
2025-04-14,"NPR",-21.6913,-21.6913,-21.6913,26.5153,26.5153,26.5153
2025-04-14,"New York Times",-20.1267,-20.1267,-20.1267,25.2305,25.2305,25.2305
2025-04-14,"Reuters",-10.0677,-10.0677,-10.0677,19.9302,19.9302,19.9302
2025-04-14,"USA Today",-18.4503,-18.4503,-18.4503,23.7924,23.7924,23.7924
2025-04-21,"ABC News",-13.3207,-13.3207,-13.3207,19.1413,19.1413,19.1413
2025-04-21,"Bloomberg",-12.2954,-12.2954,-12.2954,22.6892,22.6892,22.6892
2025-04-21,"CBS News",-12.2504,-12.2504,-12.2504,16.3987,16.3987,16.3987
2025-04-21,"CNN",-19.6946,-19.6946,-19.6946,23.891,23.891,23.891
2025-04-21,"Fox News",-8.956,-8.956,-8.956,16.9579,16.9579,16.9579
2025-04-21,"Los Angeles Times",-21.8605,-21.8605,-21.8605,27.6757,27.6757,27.6757
2025-04-21,"NBC News",-14.5108,-14.5108,-14.5108,19.0744,19.0744,19.0744
2025-04-21,"NPR",-21.3158,-21.3158,-21.3158,26.3457,26.3457,26.3457
2025-04-21,"New York Times",-19.7698,-19.7698,-19.7698,25.05,25.05,25.05
2025-04-21,"Reuters",-9.1378,-9.1378,-9.1378,19.5605,19.5605,19.5605
2025-04-21,"USA Today",-17.8492,-17.8492,-17.8492,23.4272,23.4272,23.4272
2025-04-28,"ABC News",-13.1993,-13.1993,-13.1993,19.2027,19.2027,19.2027
2025-04-28,"Bloomberg",-11.8354,-11.8354,-11.8354,22.3441,22.3441,22.3441
2025-04-28,"CBS News",-11.6369,-11.6369,-11.6369,15.8813,15.8813,15.8813
2025-04-28,"CNN",-19.3143,-19.3143,-19.3143,23.6302,23.6302,23.6302
2025-04-28,"Fox News",-8.956,-8.956,-8.956,16.947,16.947,16.947
2025-04-28,"Los Angeles Times",-22.2163,-22.2163,-22.2163,28.1008,28.1008,28.1008
2025-04-28,"NBC News",-14.0824,-14.0824,-14.0824,18.7132,18.7132,18.7132
2025-04-28,"NPR",-20.8723,-20.8723,-20.8723,26.0981,26.0981,26.0981
2025-04-28,"New York Times",-19.1608,-19.1608,-19.1608,24.7279,24.7279,24.7279
2025-04-28,"Reuters",-8.4341,-8.4341,-8.4341,19.187,19.187,19.187
2025-04-28,"USA Today",-17.1535,-17.1535,-17.1535,22.903,22.903,22.903
2025-05-05,"ABC News",-13.0012,-13.0012,-13.0012,19.119,19.119,19.119
2025-05-05,"Bloomberg",-11.0905,-11.0905,-11.0905,21.5843,21.5843,21.5843
2025-05-05,"CBS News",-11.0206,-11.0206,-11.0206,15.2748,15.2748,15.2748
2025-05-05,"CNN",-18.7042,-18.7042,-18.7042,23.148,23.148,23.148
2025-05-05,"Fox News",-8.9528,-8.9528,-8.9528,16.8617,16.8617,16.8617
2025-05-05,"Los Angeles Times",-22.2178,-22.2178,-22.2178,28.1078,28.1078,28.1078
2025-05-05,"NBC News",-13.5784,-13.5784,-13.5784,18.2149,18.2149,18.2149
2025-05-05,"NPR",-20.3234,-20.3234,-20.3234,25.5942,25.5942,25.5942
2025-05-05,"New York Times",-18.1444,-18.1444,-18.1444,24.0023,24.0023,24.0023
2025-05-05,"Reuters",-7.7036,-7.7036,-7.7036,18.7033,18.7033,18.7033
2025-05-05,"USA Today",-16.2287,-16.2287,-16.2287,22.1636,22.1636,22.1636
2025-05-12,"ABC News",-12.8229,-12.8229,-12.8229,18.9422,18.9422,18.9422
2025-05-12,"Bloomberg",-10.4726,-10.4726,-10.4726,20.8597,20.8597,20.8597
2025-05-12,"CBS News",-10.4272,-10.4272,-10.4272,14.6532,14.6532,14.6532
2025-05-12,"CNN",-18.1861,-18.1861,-18.1861,22.7615,22.7615,22.7615
2025-05-12,"Fox News",-9.0723,-9.0723,-9.0723,16.8875,16.8875,16.8875
2025-05-12,"Los Angeles Times",-22.1255,-22.1255,-22.1255,27.952,27.952,27.952
2025-05-12,"NBC News",-13.2695,-13.2695,-13.2695,17.893,17.893,17.893
2025-05-12,"NPR",-19.7956,-19.7956,-19.7956,25.0748,25.0748,25.0748
2025-05-12,"New York Times",-17.2342,-17.2342,-17.2342,23.3529,23.3529,23.3529
2025-05-12,"Reuters",-7.2044,-7.2044,-7.2044,18.2968,18.2968,18.2968
2025-05-12,"USA Today",-15.4291,-15.4291,-15.4291,21.4946,21.4946,21.4946
2025-05-19,"ABC News",-12.6193,-12.6193,-12.6193,18.74,18.74,18.74
2025-05-19,"Bloomberg",-10.0928,-10.0928,-10.0928,20.343,20.343,20.343
2025-05-19,"CBS News",-9.8762,-9.8762,-9.8762,14.1217,14.1217,14.1217
2025-05-19,"CNN",-17.506,-17.506,-17.506,22.3999,22.3999,22.3999
2025-05-19,"Fox News",-9.1232,-9.1232,-9.1232,16.9648,16.9648,16.9648
2025-05-19,"Los Angeles Times",-21.8995,-21.8995,-21.8995,27.7123,27.7123,27.7123
